countrycode_1,countrycode_2,lingdist_tree_weighted,lingprox_CogNet_weighted,lingprox_GLED_weighted,common_official
SRB,KNA,.98898828,.0009912987,.0026067495,0
SRB,KOR,.96578419,.010500064,.011384197,0
SRB,KWT,.62429482,.0035938162,.0083699701,0
SRB,LAO,.98780096,.0029084906,.0021969241,0
SRB,LBN,.61023515,.015393423,.023877585,0
SRB,LBR,.89743501,.000239186,.00037984469,0
SRB,LBY,.58313811,.0035851013,.0026495024,0
SRB,LCA,.94421238,.010168173,.017629348,0
SRB,LIE,.85799223,.0019335863,.054536697,0
SRB,LKA,.87290245,.010669054,.011216558,0
SRB,LSO,.96525311,.010661852,.011580604,0
SRB,LTU,.62724262,.060655586,.10869525,0
SRB,LUX,.73783904,.039972566,.057974279,0
SRB,LVA,.62505311,.060307059,.10475795,0
SRB,MAC,.95860338,.0087891957,.013174566,0
SRB,MAF,.91909605,.013017639,.019106191,0
SRB,MAR,.62456024,.011177152,.017058194,0
SRB,MCO,.59380233,.038393654,.079566799,0
SRB,MDA,.68809301,.071145818,.10944386,0
SRB,MDG,.80720192,.014388353,.023633357,0
SRB,MDV,.84349239,.0011339913,0,0
SRB,MEX,.57314253,.035701975,.077389836,0
SRB,MHL,.90027225,.02044649,.03324857,0
SRB,MKD,.53981346,.087758131,.15036502,0
SRB,MLI,.93930614,.0067191767,.010514537,0
SRB,MLT,.71168864,.026060689,.044552647,0
SRB,MMR,.9958297,.0016767558,.00079201715,0
SRB,MNE,.44366008,.21206462,.23130746,0
SRB,MNG,.86056709,.035070393,.043099087,0
SRB,MNP,.89150631,.023943776,.036200654,0
SRB,MOZ,.83981961,.014728244,.028102579,0
SRB,MRT,.60417539,.0056368555,.0075372746,0
SRB,MSR,.99193883,.00092616829,.0015060663,0
SRB,MTQ,.79605383,.022319775,.036475834,0
SRB,MUS,.78869742,.023453176,.039177548,0
SRB,MWI,.98982424,.0017622671,.0029496478,0
SRB,MYS,.95327634,.009168637,.01487105,0
SRB,MYT,.80988133,.019496536,.031861987,0
SRB,NAM,.95702296,.0083517842,.014040472,0
SRB,NCL,.67140794,.035995148,.05876904,0
SRB,NER,.95464218,.0053332192,.007978213,0
SRB,NFK,.90550131,.019398386,.031505238,0
SRB,NGA,.97296786,.0056546917,.0088988831,0
SRB,NIC,.54714555,.036680385,.080619492,0
SRB,NIU,.93728125,.012858792,.020910015,0
SRB,NLD,.8119449,.031631604,.054781221,0
SRB,NOR,.82073289,.019636648,.069966987,0
SRB,NPL,.8595134,.0003401532,.00065960485,0
SRB,NRU,.90683526,.019232837,.031060508,0
SRB,NZL,.82862765,.032931674,.053933635,0
SRB,OMN,.63396055,.0028437267,.0062779435,0
SRB,PAK,.74180436,.013445484,.016041232,0
SRB,PAN,.60875869,.033187091,.071391039,0
SRB,PCN,1,.000049634848,0,0
SRB,PER,.59844536,.032509826,.071473792,0
SRB,PHL,.94502729,.014368027,.018141793,0
SRB,PLW,.8931421,.022291997,.0356257,0
SRB,PNG,.98442328,.0059571904,.0051796995,0
SRB,POL,.63802302,.061983194,.1153533,0
SRB,PRI,.62902188,.03742278,.075303435,0
SRB,PRK,.99988288,.004306267,.000041008454,0
SRB,PRT,.5943197,.042063642,.076850064,0
SRB,PRY,.75740224,.019877978,.043369491,0
SRB,PSE,.56660539,.0030682969,.0017064703,0
SRB,PYF,.6468882,.038688641,.063157573,0
SRB,QAT,.631657,.0041499981,.0058295936,0
SRB,REU,.74319458,.027250553,.044935495,0
SRB,ROU,.78886783,.041329872,.077212825,0
SRB,RUS,.55052239,.11151498,.1385686,0
SRB,RWA,.95446062,.0081585422,.011672849,0
SRB,SAU,.60539448,.0028058905,.0038969775,0
SRB,SDN,.60960722,.0014075589,.00060542411,0
SRB,SEN,.94245338,.0063223536,.0096723456,0
SRB,SGP,.92688322,.014902248,.022865079,0
SRB,SHN,.81721961,.037474193,.060937759,0
SRB,SLB,.96254641,.007691971,.012488996,0
SRB,SLE,.9842729,.0030569318,.0045832149,0
SRB,SLV,.53868884,.037382312,.082146406,0
SRB,SMR,.78878194,.030759757,.085735761,0
SRB,SOM,.92107719,.0015379505,.00040903559,0
SRB,SPM,.55300307,.04891935,.079945877,0
SRB,SRB,.37344256,.43728676,.44716772,1
SRB,SSD,.91393524,.00073708524,.0003044162,0
SRB,STP,.64317065,.034528818,.063691638,0
SRB,SUR,.91770095,.011812341,.01918947,0
SRB,SVK,.63053453,.063256271,.11326527,0
SRB,SVN,.52588737,.065444827,.11371544,0
SRB,SWE,.81603765,.033076752,.064601414,0
SRB,SWZ,.98626399,.0029746522,.0045185699,0
SRB,SXM,.88787073,.01444009,.027486006,0
SRB,SYC,.82887936,.022231594,.036270745,0
SRB,SYR,.59589332,.0030981146,.0045677423,0
SRB,TCA,.97704291,.0043250318,.0047362028,0
SRB,TCD,.84136528,.0078721177,.012513918,0
SRB,TGO,.84937251,.016528474,.026832951,0
SRB,THA,.96669179,.0098483656,.010653018,0
SRB,TJK,.8638435,.0080769993,.031062534,0
SRB,TKL,.93969703,.012372606,.020104608,0
SRB,TKM,.91457343,.023560062,.02398555,0
SRB,TLS,.98425871,.002097883,.0030501341,0
SRB,TON,.9565677,.0095508043,.014480044,0
SRB,TTO,.80983293,.035342027,.058526628,0
SRB,TUN,.57512295,.013522722,.020985844,0
SRB,TUR,.95716,.010659846,.0092457738,0
SRB,TUV,.9865849,.0027585598,.004472496,0
SRB,TWN,.99898303,.0022205194,.0011116057,0
SRB,TZA,.98610681,.002501491,.0042085564,0
SRB,UGA,.92322129,.015064959,.024561396,0
SRB,UKR,.51306897,.10078068,.14388692,0
SRB,URY,.59658891,.038211059,.078408778,0
SRB,USA,.77786595,.036165025,.061983477,0
SRB,UZB,.84862965,.036874555,.047054593,0
SRB,VAT,.82344675,.034399256,.085700236,0
SRB,VCT,.98502594,.0013170482,.0040423917,0
SRB,VEN,.54434097,.036822826,.080837049,0
SRB,VGB,.91642034,.0093789604,.017939979,0
SRB,VIR,.85369593,.021690493,.037343755,0
SRB,VNM,.99675441,.0033946875,.00058827113,0
SRB,VUT,.87477207,.018043399,.028986478,0
SRB,WLF,.79966772,.021924369,.035829645,0
SRB,WSM,.92448795,.01571494,.025175214,0
SRB,YEM,.58732218,.0036352673,.0046520107,0
SRB,ZAF,.94986612,.011406452,.015500114,0
SRB,ZMB,.95463163,.0090041347,.014730876,0
SRB,ZWE,.95459825,.0092510739,.014860832,0
SSD,ABW,.99027491,.0034674355,0,1
SSD,AFG,.99998689,.00051562791,0,0
SSD,AGO,.98787123,.0024668085,7.6534161e-06,0
SSD,AIA,.98109925,.00015504906,0,1
SSD,ALA,1,.0027281831,0,0
SSD,ALB,.99974382,.00013524461,0,0
SSD,AND,1,.0047206921,0,0
SSD,ARE,.92555839,.030096997,.063262053,1
SSD,ARG,.99993926,.0048967781,0,0
SSD,ARM,.99995828,.0033584426,0,0
SSD,ASM,1,.0022179468,0,1
SSD,ATG,.98357582,.00065372401,0,1
SSD,AUS,.99644244,.0038859975,.0020913405,1
SSD,AUT,.99687636,.0024975699,.00018411809,0
SSD,AZE,.99999148,.0013278717,0,0
SSD,BDI,.97880775,.00037682522,.000044279554,0
SSD,BEL,.99711949,.003812124,.00038964557,0
SSD,BEN,.97630274,.0012078712,.0018258401,0
SSD,BES,.98252302,.0018607328,0,1
SSD,BFA,.97397625,.00092244486,.00022082336,0
SSD,BGD,1,.0031501318,0,0
SSD,BGR,.92995656,.0042719459,.00015851371,0
SSD,BHR,.87228924,.061789874,.07166145,1
SSD,BHS,.98176414,.00045042211,0,1
SSD,BIH,.87009221,.0007194897,0,0
SSD,BLM,.99624127,.0039786529,0,0
SSD,BLR,.99998778,.0037592596,0,0
SSD,BLZ,.99579233,.0033534153,0,1
SSD,BMU,1,.0040006577,0,1
SSD,BOL,1,.0041547758,0,0
SSD,BRA,.99947995,.0049956338,.00049975945,0
SSD,BRB,.98311436,.00055696454,0,1
SSD,BRN,.99944764,.0013645093,0,1
SSD,BTN,.9984917,.00021666169,0,1
SSD,BWA,.98385471,.0028852304,4.0757682e-06,1
SSD,CAF,.96478933,.0011419951,.00058082666,0
SSD,CAN,.99686044,.0040741675,.001741587,1
SSD,CCK,.97787035,.00099019962,0,1
SSD,CHE,.99811739,.003141884,.00052189315,0
SSD,CHL,.99970067,.0049660737,.000030389441,0
SSD,CHN,1,.00095783791,0,0
SSD,CIV,.97888792,.0011529588,.0013452286,0
SSD,CMR,.98574424,.0018334518,.00032009793,1
SSD,COD,.97633719,.0017532404,.00039362549,0
SSD,COG,.98518598,.0020653708,.000043699682,0
SSD,COK,1,.0018983027,0,1
SSD,COL,.99995422,.0050655757,.000041357678,0
SSD,COM,.98193038,.00099282258,2.3427330e-07,0
SSD,CPV,.98311579,.0022149198,0,0
SSD,CRI,.99967951,.0050025024,.00010749685,0
SSD,CUB,.99970454,.0051384545,.00030160884,0
SSD,CUW,.97590637,.0017327695,0,0
SSD,CXR,.99184382,.0021080985,0,1
SSD,CYM,1,.0039856504,0,1
SSD,CYP,.99779439,.0049180971,.00081220531,0
SSD,CZE,.999919,.0036964237,0,0
SSD,DEU,.99752653,.0037956003,.0010885728,0
SSD,DJI,.95209062,.014109676,.012365518,0
SSD,DMA,.98652101,.0022750797,0,1
SSD,DNK,.99924254,.0035773115,.00050521456,0
SSD,DOM,.99840242,.0049516424,.000053615018,0
SSD,DZA,.86559117,.063017391,.064077258,0
SSD,ECU,.99997437,.0047360021,.000026190166,0
SSD,EGY,.85185802,.060965318,.11830655,0
SSD,ERI,.892272,.049616598,.10571931,1
SSD,ESH,.87430114,.047847804,.049404155,0
SSD,ESP,.99774122,.0046695159,.000035364254,0
SSD,EST,.99999821,.0026602941,0,0
SSD,ETH,.951455,.001950177,.040150486,0
SSD,FIN,.99943447,.0031129087,.0004401828,0
SSD,FJI,1,.00091783504,0,1
SSD,FLK,1,.0039607985,0,1
SSD,FRA,.99573833,.0041523827,.0011724668,0
SSD,FRO,1,.00304507,0,0
SSD,FSM,.99999779,.0014214083,0,1
SSD,GAB,.99004126,.0026801843,.00055738149,0
SSD,GBR,.9994306,.004025456,.00024743023,1
SSD,GEO,.99995351,.0038038166,0,0
SSD,GGY,1,.0039469055,0,1
SSD,GHA,.9808082,.0013189488,.00036910345,1
SSD,GIB,.99026632,.0041919816,0,1
SSD,GIN,.99080139,.0010504615,.000067509536,0
SSD,GLP,.98435664,.0021411409,0,0
SSD,GMB,.98746902,.00091136148,.00033607302,1
SSD,GNB,.97966588,.0006451091,.000069772672,0
SSD,GNQ,.99145943,.0032053003,.00034855277,0
SSD,GRC,.99923104,.004279288,.00016798583,0
SSD,GRD,.98137176,.00019805218,0,1
SSD,GRL,1,.00090666499,0,0
SSD,GTM,.99998695,.0041434071,.000013341275,0
SSD,GUF,.98755687,.0023229972,.0005241363,0
SSD,GUM,1,.0029397197,0,1
SSD,GUY,.98360538,.00061199989,0,1
SSD,HKG,1,.0016427404,0,0
SSD,HND,.9994154,.0050907629,.0005967691,0
SSD,HRV,.9386133,.0041948357,0,0
SSD,HTI,.97950971,.0026598999,.000058591715,0
SSD,HUN,.99881953,.0039423211,.00017068489,0
SSD,IDN,.99865544,.0056688907,.00012541082,0
SSD,IMN,1,.0039044523,0,1
SSD,IND,.99998575,.0054956353,5.1964626e-06,1
SSD,IOT,1,.0039607985,0,1
SSD,IRL,.99987155,.0038292981,.000088387969,1
SSD,IRN,.9989171,.000071015529,.0010473916,0
SSD,IRQ,.87237799,.070597537,.1007393,0
SSD,ISL,1,.0034993701,0,0
SSD,ISR,.91405541,.019530078,.073407546,0
SSD,ITA,.99867582,.0038133806,.00022464745,0
SSD,JAM,.97882462,.00073534978,.0012566316,1
SSD,JEY,1,.0039509488,0,1
SSD,JOR,.85523492,.057484712,.12729684,0
SSD,JPN,1,.0033521838,0,0
SSD,KAZ,.99997127,.0045593577,0,0
SSD,KEN,.9469384,.0017251013,.0038662581,1
SSD,KGZ,1,.0038410276,0,0
SSD,KHM,1,.0022060317,0,0
SSD,KIR,1,.0014211576,0,1
SSD,KNA,.98118877,.00033033622,0,1
SSD,KOR,1,.0022199047,0,0
SSD,KWT,.85234666,.072272383,.13070591,0
SSD,LAO,1,.0010646457,0,0
SSD,LBN,.88123721,.056720186,.11440086,0
SSD,LBR,.9901641,.000024843197,.0010941852,1
SSD,LBY,.8267923,.084995449,.096994296,0
SSD,LCA,.97892416,.001312169,0,1
SSD,LIE,1,.00070534972,0,0
SSD,LKA,.99993944,.0024331445,0,1
SSD,LSO,.98125929,.0020006304,.0001333972,1
SSD,LTU,.99999678,.0028666377,0,0
SSD,LUX,.99800527,.0039538653,.00063036557,0
SSD,LVA,.99998719,.0024585829,0,0
SSD,MAC,.99999869,.0013929274,0,0
SSD,MAF,.98360765,.001432874,0,0
SSD,MAR,.87566727,.054582164,.056648105,0
SSD,MCO,1,.0040359655,0,0
SSD,MDA,.99858701,.00455165,0,0
SSD,MDG,.99949771,.0013627564,7.2764230e-08,0
SSD,MDV,1,.00062229391,0,1
SSD,MEX,1,.0048606773,0,0
SSD,MHL,1,.0021610721,0,1
SSD,MKD,.91348433,.0037402534,.0005225559,0
SSD,MLI,.98580128,.00090592133,.00056749594,0
SSD,MLT,.93738288,.0088730184,.05183319,1
SSD,MMR,1,.00090288365,0,0
SSD,MNE,.92567533,.0015922112,0,0
SSD,MNG,1,.0012765502,0,0
SSD,MNP,1,.003104504,0,1
SSD,MOZ,.98498768,.0017988858,.000014275727,0
SSD,MRT,.85216844,.05899113,.059254251,0
SSD,MSR,.98081535,.000097890457,0,1
SSD,MTQ,.98400509,.0020843386,0,0
SSD,MUS,.9875077,.0025091553,0,1
SSD,MWI,.97808504,.00020409658,1.1828083e-06,1
SSD,MYS,.99990875,.0012114223,.000054278305,1
SSD,MYT,.98931056,.0018206895,.000093610615,0
SSD,NAM,.98586196,.00095491222,.000022774984,1
SSD,NCL,.99644363,.0033782173,0,0
SSD,NER,.95852727,.0013204037,.015697686,0
SSD,NFK,.98778462,.0020477597,0,1
SSD,NGA,.97615075,.00086656876,.0042465315,1
SSD,NIC,.99994075,.0050572106,0,0
SSD,NIU,1,.0013590975,0,1
SSD,NLD,.99731606,.0036541393,.0007644124,0
SSD,NOR,.99758673,.0020163553,.0015832988,0
SSD,NPL,1,.00025302032,0,0
SSD,NRU,1,.0021677914,0,1
SSD,NZL,.99944746,.0037584449,.00038525547,1
SSD,OMN,.85918134,.056087196,.076288164,0
SSD,PAK,1,.0062960172,0,1
SSD,PAN,.99815416,.0045138923,.00077507703,0
SSD,PCN,.97470897,0,0,1
SSD,PER,1,.0044822162,0,0
SSD,PHL,.99992973,.0026653695,0,1
SSD,PLW,1,.0024917005,0,1
SSD,PNG,.98888481,.0011074428,0,1
SSD,POL,.99998361,.0034381978,0,0
SSD,PRI,1,.0047721793,0,1
SSD,PRK,1,.0018148702,0,0
SSD,PRT,.99956447,.0048344671,.00020461623,0
SSD,PRY,1,.0027244512,0,0
SSD,PSE,.82178628,.08926443,.16908117,0
SSD,PYF,1,.0036575445,0,0
SSD,QAT,.86214948,.068243571,.12618811,0
SSD,REU,.98934633,.0026429964,4.1835656e-06,0
SSD,ROU,.99986929,.0047195032,0,0
SSD,RUS,.99998105,.0038235919,7.4634313e-06,0
SSD,RWA,.98095232,.001911892,.0001482628,1
SSD,SAU,.84613043,.074632697,.085481584,0
SSD,SDN,.82777238,.070837811,.074424766,1
SSD,SEN,.9837411,.0010854871,.00042534442,0
SSD,SGP,.99976605,.0024082786,.00019474355,1
SSD,SHN,1,.0039607985,0,1
SSD,SLB,.9896366,.0008178163,0,1
SSD,SLE,.98319244,.0003038673,.00049723516,1
SSD,SLV,.99996746,.0051513505,.000033251945,0
SSD,SMR,1,.004073387,0,0
SSD,SOM,.93553686,.031641677,.03099576,0
SSD,SPM,1,.0045683472,0,0
SSD,SRB,.91393518,.00073708518,.0003044162,0
SSD,SSD,.68825883,.076391339,.082589164,1
SSD,STP,.99388671,.0039845724,7.8850775e-08,0
SSD,SUR,.990637,.0015296899,.00020978434,0
SSD,SVK,.99981707,.0034661144,0,0
SSD,SVN,.91956568,.0038266995,0,0
SSD,SWE,.99884069,.0034840596,.00068800413,0
SSD,SWZ,.97863096,.00049712503,.00015903881,1
SSD,SXM,.98624957,.0024223076,0,1
SSD,SYC,.98530424,.0021686207,0,1
SSD,SYR,.83530146,.075947613,.15054157,0
SSD,TCA,.97793132,.00066232262,0,1
SSD,TCD,.89527059,.012243811,.012469223,0
SSD,TGO,.97885197,.0015886613,.00019049192,0
SSD,THA,1,.0023289064,0,0
SSD,TJK,.99990994,.0078082196,0,0
SSD,TKL,1,.0013129826,0,1
SSD,TKM,1,.004592035,0,0
SSD,TLS,.98682576,.0005743049,0,0
SSD,TON,1,.0014000199,0,1
SSD,TTO,.99894518,.0037948743,.00033484507,1
SSD,TUN,.86735678,.060687877,.11759783,0
SSD,TUR,.99126029,.0083145481,.0071639116,0
SSD,TUV,1,.00029628712,0,1
SSD,TWN,.99965924,.00093612977,0,0
SSD,TZA,.97499967,.00029176389,.00053553807,1
SSD,UGA,.94009286,.0018402766,.0047112419,1
SSD,UKR,.99976277,.0038269632,0,0
SSD,URY,.99975878,.0048697591,0,0
SSD,USA,.99891949,.0040582451,.00057222781,1
SSD,UZB,.99998975,.0017506368,0,0
SSD,VAT,1,.0045669856,0,0
SSD,VCT,.98165858,.00057018362,0,1
SSD,VEN,.99930489,.0050645326,.00070959015,0
SSD,VGB,.9852469,.0011423226,0,1
SSD,VIR,.99137437,.0023725317,0,1
SSD,VNM,1,.0018785517,0,0
SSD,VUT,.99447489,.0018407003,0,1
SSD,WLF,1,.0020474133,0,0
SSD,WSM,1,.0018146007,0,1
SSD,YEM,.83374524,.070114568,.12036423,0
SSD,ZAF,.98337883,.0023495764,.00012526699,1
SSD,ZMB,.98242491,.00095710135,.000097926008,1
SSD,ZWE,.98260105,.0011271134,.000027209397,1
STP,ABW,.72733039,.33318996,.30281022,0
STP,AFG,.91289318,.014746975,.10602499,0
STP,AGO,.66257787,.34835598,.35188103,1
STP,AIA,.95069212,.013892801,.0088014072,0
STP,ALA,.90628505,.16249734,.20605928,0
STP,ALB,.87738585,.011648169,.18644691,0
STP,AND,.49841341,.5585174,.60449976,0
STP,ARE,.93271017,.13220742,.10458245,0
STP,ARG,.48869511,.53856981,.57839614,0
STP,ARM,.88191026,.082806692,.21525601,0
STP,ASM,.93326199,.18294132,.11412127,0
STP,ATG,.93992448,.058575381,.037108846,0
STP,AUS,.86517221,.30973727,.21189593,0
STP,AUT,.83781981,.19738308,.17039724,0
STP,AZE,.96501398,.047517624,.063811809,0
STP,BDI,.95920134,.046900988,.051203083,0
STP,BEL,.7378785,.34569576,.3458063,0
STP,BEN,.87907618,.13925998,.15153068,0
STP,BES,.8830179,.14703746,.10310099,0
STP,BFA,.89970469,.1162823,.12694545,0
STP,BGD,.90205431,.08600834,.15672632,0
STP,BGR,.87592661,.16781566,.19048873,0
STP,BHR,.97401655,.020298451,.030796604,0
STP,BHS,.9450376,.036801402,.021127045,0
STP,BIH,.52656156,.026988903,.1398229,0
STP,BLM,.56230003,.50062174,.54384881,0
STP,BLR,.8913874,.15191278,.20204209,0
STP,BLZ,.72212034,.34597832,.32540417,0
STP,BMU,.84785354,.36812595,.24315631,0
STP,BOL,.53237313,.4697096,.52290142,0
STP,BRA,.33917162,.69109762,.69373697,1
STP,BRB,.94205827,.049905475,.031616263,0
STP,BRN,.96205139,.10287715,.064935222,0
STP,BTN,.99088448,.003074327,.0043640379,0
STP,BWA,.9614678,.12793377,.065420836,0
STP,CAF,.89115036,.084847927,.09257403,0
STP,CAN,.78402746,.35251367,.30041727,0
STP,CCK,.91542411,.088724472,.056208987,0
STP,CHE,.73457861,.31406692,.37847722,0
STP,CHL,.47125274,.55153596,.59862167,0
STP,CHN,.99862134,.0107548,.0023596084,0
STP,CIV,.86977452,.13718072,.14957678,0
STP,CMR,.84862947,.20123491,.18745409,0
STP,COD,.86095488,.15589355,.16887228,0
STP,COG,.76144105,.25787282,.28123936,0
STP,COK,.93698335,.17009288,.10775773,0
STP,COL,.44189516,.56943011,.62761694,0
STP,COM,.89175141,.12529095,.13673012,0
STP,CPV,.60843885,.3423211,.34550419,1
STP,CRI,.45902753,.55900913,.61038512,0
STP,CUB,.42226797,.58076674,.64669025,0
STP,CUW,.89388436,.1107124,.063094698,0
STP,CXR,.92214984,.16135505,.1005364,0
STP,CYM,.85470492,.35479873,.23444757,0
STP,CYP,.8778345,.20299065,.21884456,0
STP,CZE,.88947237,.16402096,.17322378,0
STP,DEU,.85181379,.26194936,.22474557,0
STP,DJI,.83375764,.19645923,.210631,0
STP,DMA,.87886035,.20801301,.14225738,0
STP,DNK,.87309241,.25690228,.22515568,0
STP,DOM,.45194307,.55356497,.61072814,0
STP,DZA,.92203051,.10327479,.099995494,0
STP,ECU,.46939805,.53461009,.59454393,0
STP,EGY,.97412264,.068871833,.041388366,0
STP,ERI,1,.007194146,0,0
STP,ESH,.89540124,.12571621,.1308192,0
STP,ESP,.51483816,.51085198,.53418016,0
STP,EST,.92418659,.14608523,.1332494,0
STP,ETH,.99974495,.0053180931,.00039963314,0
STP,FIN,.91437215,.20507075,.14669237,0
STP,FJI,.94331074,.073479533,.045561403,0
STP,FLK,.86851615,.35489789,.22483595,0
STP,FRA,.63110995,.4631792,.47336608,0
STP,FRO,.88781244,.10257407,.19974098,0
STP,FSM,.95345086,.1261099,.079589784,0
STP,GAB,.70964795,.33653647,.36723763,0
STP,GBR,.79615057,.36969164,.29387644,0
STP,GEO,.95688385,.075480871,.077416964,0
STP,GGY,.8672775,.35365301,.2240473,0
STP,GHA,.94978964,.11496917,.074232727,0
STP,GIB,.71682376,.41544569,.36256698,0
STP,GIN,.88569862,.1325648,.14468315,0
STP,GLP,.73403716,.26908541,.29048777,0
STP,GMB,.90753382,.11029148,.11638861,0
STP,GNB,.85786319,.087009996,.087489277,1
STP,GNQ,.64008474,.37001321,.40978333,0
STP,GRC,.86480308,.19813718,.23658898,0
STP,GRD,.94990128,.017745992,.011242493,0
STP,GRL,.98849672,.035834868,.022878885,0
STP,GTM,.53373379,.46868256,.52189714,0
STP,GUF,.72390777,.2869125,.30664033,0
STP,GUM,.88038361,.22725949,.16429017,0
STP,GUY,.94231182,.048851054,.031258732,0
STP,HKG,.96408826,.098983742,.059939396,0
STP,HND,.42823997,.57549572,.64024663,0
STP,HRV,.68544209,.23409964,.24976398,0
STP,HTI,.80125517,.232977,.1912664,0
STP,HUN,.94789869,.13622701,.081490666,0
STP,IDN,.99770319,.041326318,.00012030676,0
STP,IMN,.86912036,.34868848,.22318836,0
STP,IND,.88323802,.09574344,.1581838,0
STP,IOT,.86851615,.35489789,.22483595,0
STP,IRL,.83914113,.32468182,.25642464,0
STP,IRN,.91613394,.00052027585,.12143048,0
STP,IRQ,.96843892,.066505045,.047409669,0
STP,ISL,.87828851,.25515267,.22044705,0
STP,ISR,.93429124,.14156789,.10269035,0
STP,ITA,.65093261,.34311211,.52663559,0
STP,JAM,.94353032,.022782447,.019778252,0
STP,JEY,.83634728,.36624348,.24461079,0
STP,JOR,.97750098,.068033561,.038491212,0
STP,JPN,.98702288,.1273123,.020477481,0
STP,KAZ,.93792945,.10510953,.11207345,0
STP,KEN,.94558316,.14384337,.091396771,0
STP,KGZ,.964535,.061989188,.064730674,0
STP,KHM,.96751171,.08237844,.050620615,0
STP,KIR,.96813816,.089260921,.054483432,0
STP,KNA,.95118994,.0084993728,.012129029,0
STP,KOR,.97547174,.085411519,.041876443,0
STP,KWT,.98593646,.022464747,.033508271,0
STP,LAO,.98646325,.023176992,.017140515,0
STP,LBN,.8964572,.15289411,.13991877,0
STP,LBR,.91398299,.0021530893,.0013630576,0
STP,LBY,.99519545,.012656105,.0022541045,0
STP,LCA,.90852028,.097083017,.072981969,0
STP,LIE,.90193349,.01017098,.20184329,0
STP,LKA,.91970956,.086337805,.041524209,0
STP,LSO,.97475541,.08345519,.042963546,0
STP,LTU,.88778901,.14060989,.18966489,0
STP,LUX,.74180847,.3443312,.31475681,0
STP,LVA,.88789141,.12799834,.17026433,0
STP,MAC,.96417457,.081208982,.05297932,0
STP,MAF,.88633084,.13487151,.10567071,0
STP,MAR,.90975595,.12114981,.11591184,0
STP,MCO,.54001462,.44503334,.609761,0
STP,MDA,.77774221,.28935584,.46005863,0
STP,MDG,.85251766,.16918886,.18525364,0
STP,MDV,.90609843,.0061644386,0,0
STP,MEX,.46908697,.54496276,.59819174,0
STP,MHL,.92826039,.1936377,.12267392,0
STP,MKD,.87317252,.086685985,.17722148,0
STP,MLI,.93464857,.07660149,.082697652,0
STP,MLT,.84594184,.26757202,.26126042,0
STP,MMR,.99757034,.0095044849,.0018480081,0
STP,MNE,.66811681,.098957874,.1153831,0
STP,MNG,.97114277,.040502585,.0525443,0
STP,MNP,.92198652,.22868903,.13340217,0
STP,MOZ,.75667691,.25092348,.25412306,1
STP,MRT,.95668888,.057665844,.054834791,0
STP,MSR,.95192635,.0087712407,.0055567822,0
STP,MTQ,.73592943,.2630367,.28705162,0
STP,MUS,.74909449,.26587722,.28029671,0
STP,MWI,.99196678,.016735505,.011390116,0
STP,MYS,.96711546,.083645344,.05398174,0
STP,MYT,.80181873,.22976504,.25087073,0
STP,NAM,.96938682,.073141612,.050720889,0
STP,NCL,.63420188,.42398193,.4624911,0
STP,NER,.94156349,.059713412,.06174076,0
STP,NFK,.90348119,.1841916,.11624172,0
STP,NGA,.96294504,.052861933,.032731354,0
STP,NIC,.43136263,.57169151,.63640648,0
STP,NIU,.95488298,.12177869,.077149592,0
STP,NLD,.85838085,.26468503,.21995036,0
STP,NOR,.87989271,.16833541,.24813406,0
STP,NPL,.91696405,.002407501,.0031011454,0
STP,NRU,.93298155,.18158613,.11460084,0
STP,NZL,.87409806,.30542329,.20457384,0
STP,OMN,.98378491,.016680971,.020958597,0
STP,PAK,.81391722,.11002947,.059625234,0
STP,PAN,.51522064,.49989769,.54695976,0
STP,PCN,.94090861,.001463726,0,0
STP,PER,.49590582,.50675786,.56424534,0
STP,PHL,.95966589,.14229977,.067798957,0
STP,PLW,.92313135,.21185169,.13144457,0
STP,PNG,.9640218,.047166001,.019098973,0
STP,POL,.88535053,.19574009,.2045504,0
STP,PRI,.5662657,.50858366,.51099354,0
STP,PRK,.99997801,.02364276,.000039987608,0
STP,PRT,.44647887,.61738521,.61270952,1
STP,PRY,.69355375,.30879945,.34294328,0
STP,PSE,.99996096,.01224143,.000065311549,0
STP,PYF,.60749477,.45546538,.49699911,0
STP,QAT,.97239739,.030358063,.024991201,0
STP,REU,.69563603,.31909478,.35011238,0
STP,ROU,.7236315,.38239846,.52611268,0
STP,RUS,.90059525,.14087626,.17848092,0
STP,RWA,.95819032,.07814198,.060083281,0
STP,SAU,.98221034,.016713776,.012459072,0
STP,SDN,.99917346,.0076100426,1.0664997e-07,0
STP,SEN,.93955696,.0717576,.076135017,0
STP,SGP,.94798648,.13204163,.084123813,0
STP,SHN,.86851615,.35489789,.22483595,0
STP,SLB,.94884765,.0727605,.046064973,0
STP,SLE,.96526527,.02784978,.016990429,0
STP,SLV,.42110887,.58231795,.64813805,0
STP,SMR,.60536224,.36140794,.69431072,0
STP,SOM,.99917549,.0078076315,.00062889903,0
